objectID,FrameDetected,wrongRate,RateHigherThan80%Frame,
E:\updatebackground\10daysResult.csv.xlsx,,,,
E:\updatebackground\objectoutput2022-4-25-10-0-0.csv,,,,
136,12,0.5,0,0.166667
141,42,0,0,1
144,47,0,0,1
155,46,0,0,1
156,64,0.046875,0,0.0166667
157,48,0,0,1
160,6,0.5,0,0.5
161,58,0.0689655,0,0.0188679
165,62,0.0967742,0,0.0175439
168,41,0,0,1
170,116,0,0,1
175,21,0,0,1
178,56,0.0357143,0,0.0181818
182,35,0,0,1
186,22,0,0,1
189,37,0,0,1
195,10,0,0,1
198,44,0,0,1
199,63,0.0806452,0,0.0181818
201,7,0.428571,0,0.333333
206,25,0,0,1
213,147,0.5,0,0.5
216,42,0,0,1
220,9,1,4,1
223,13,0.461538,0,0.3
226,23,0.0434783,0,0.0434783
228,70,0.271429,0,0.0196078
229,7,1,2,1
230,6,0.833333,0,0.833333
233,7,0.857143,0,0.833333
234,14,1,9,1
236,40,0,0,1
249,48,0.0416667,0,0.0217391
254,58,0.0172414,0,0.0172414
256,31,0,0,1
257,71,0,0,1
260,61,0.0163934,0,0.0163934
261,8,0.285714,0,0.166667
269,25,0,0,1
274,42,0.0238095,0,0.0238095
280,35,0,0,1
283,6,0,0,1
285,54,0,0,1
286,46,0.0222222,0,0.0222222
296,23,0,0,1
297,27,0,0,1
303,34,0,0,1
305,38,0,0,1
306,90,0.0888889,0,0.0238095
313,112,0.857143,0,0.148936
320,34,0,0,1
321,17,0.625,0,0.5
328,65,0.0615385,0,0.016129
332,8,1,3,1
339,172,0,0,1
340,48,0,0,1
346,34,0.882353,0,0.5
347,7,0,0,1
348,9,0.222222,0,0.142857
349,22,0.727273,0,0.166667
358,74,0,0,1
366,20,0,0,1
368,7,0.428571,0,0.333333
369,46,1,2,0.275
384,25,0,0,1
393,75,0.0933333,0,0.0149254
396,45,0,0,1
400,36,0,0,1
402,46,0,0,1
408,40,0.875,0,0.230769
415,8,0.25,0,0.166667
420,53,0.857143,0,0.137255
426,49,0,0,1
427,13,1,8,1
428,77,0.909091,2,0.144737
430,40,0,0,1
432,8,0,0,1
433,28,0,0,1
435,27,0,0,1
442,50,0,0,1
443,42,0,0,1
446,35,0,0,1
449,25,0,0,1
460,36,0,0,1
462,45,0,0,1
464,29,0,0,1
468,37,0,0,1
472,29,0,0,1
474,40,0,0,1
475,39,0,0,1
477,6,0.166667,0,0.166667
479,21,0,0,1
480,31,0,0,1
481,9,0,0,1
483,34,0.030303,0,0.030303
487,11,0,0,1
489,32,0,0,1
499,43,0,0,1
507,211,0,0,1
510,12,0.166667,0,0.166667
512,95,0,0,1
515,38,0,0,1
518,7,0,0,1
519,33,0,0,1
522,78,0.25641,0,0.0181818
523,89,0,0,1
527,7,1,2,1
529,43,0,0,1
538,29,0,0,1
544,17,0,0,1
548,7,0,0,1
550,65,0.0923077,0,0.0178571
551,22,0,0,1
555,46,0.0869565,0,0.0238095
559,43,0,0,1
560,36,0,0,1
561,59,0.333333,0,0.333333
567,47,0.666667,0,0.666667
568,38,0,0,1
572,23,0,0,1
575,43,0,0,1
576,50,0.04,0,0.0204082
578,63,0,0,1
583,31,0,0,1
586,36,0,0,1
589,66,0,0,1
590,21,0,0,1
591,22,0.136364,0,0.05
595,36,0,0,1
596,53,0.0377358,0,0.0192308
597,39,0,0,1
599,44,0.0227273,0,0.0227273
600,124,0,0,1
602,20,0,0,1
606,14,0.142857,0,0.0833333
610,9,0.666667,0,0.5
611,41,0.341463,0,0.04
614,9,0.888889,0,0.833333
621,40,0,0,1
631,33,0,0,1
634,26,0,0,1
638,16,0,0,1
639,48,0.0625,0,0.0217391
640,57,0.0526316,0,0.0181818
643,18,0.0555556,0,0.0555556
646,127,0.275591,0,0.010989
648,98,0.0102041,0,0.0102041
650,28,0,0,1
654,11,0.1,0,0.1
662,16,0,0,1
667,45,0,0,1
669,55,0.0545455,0,0.0188679
670,40,0,0,1
672,41,0,0,1
673,35,0,0,1
679,29,0,0,1
680,168,0.5,0,0.0243902
682,61,0.0327869,0,0.0166667
683,46,0,0,1
687,33,0,0,1
698,74,0,0,1
705,40,0,0,1
710,24,0,0,1
712,86,0.0581395,0,0.0240964
718,34,0,0,1
720,24,0,0,1
E:\updatebackground\objectoutput2022-4-29-12-0-0.csv,,,,
2,40,0.857143,0,0.692308
5,35,0.285714,0,0.272727
6,56,0.160714,0,0.0208333
7,7,0.428571,0,0.333333
9,102,0.215686,0,0.025641
14,10,1,5,1
16,58,0.172414,0,0.0204082
17,42,0.0487805,0,0.027027
18,46,0,0,1
20,7,0,0,1
23,8,0.875,0,0.833333
25,8,0.5,0,0.333333
27,69,0,0,1
29,70,0.0428571,0,0.0147059
32,44,0.777778,0,0.225
35,62,0.888889,0,0.6
36,110,0.00909091,0,0.00909091
38,51,0,0,1
41,52,0,0,1
44,37,0.153846,0,0.111111
53,39,0.5,0,0.128205
55,59,0.152542,0,0.0196078
58,66,0.151515,0,0.0178571
59,62,0.145161,0,0.0188679
61,64,0.109375,0,0.0175439
63,62,0.112903,0,0.0185185
69,34,0.0666667,0,0.0384615
75,62,0.0967742,0,0.0181818
76,82,0.888889,0,0.246753
78,28,0,0,1
80,126,0,0,1
82,38,0.333333,0,0.333333
85,7,0,0,1
87,23,0,0,1
97,112,0.258929,0,0.0123457
98,155,0.571429,0,0.0516129
99,10,0.5,0,0.444444
111,64,0.109375,0,0.0175439
115,36,0,0,1
121,31,0.0666667,0,0.0357143
126,80,0.1,0,0.0138889
134,33,0,0,1
137,24,0.791667,0,0.615385
138,31,0.181818,0,0.142857
142,43,0.131579,0,0.0416667
147,9,0.5,0,0.5
152,86,0.0581395,0,0.0121951
159,8,0.666667,0,0.666667
160,79,0.0379747,0,0.012987
164,174,0.147541,0,0.0384615
170,70,0.0571429,0,0.0149254
172,49,0.102041,0,0.0222222
175,45,0,0,1
177,35,0,0,1
178,11,1,6,1
180,7,0.857143,0,0.833333
181,6,0.5,0,0.5
182,33,0,0,1
191,6,0,0,1
194,34,0.0882353,0,0.0322581
196,12,0,0,1
209,46,0,0,1
217,32,0.03125,0,0.03125
226,10,0.8,0,0.666667
228,86,0.127907,0,0.0133333
230,7,0,0,1
234,37,0.216216,0,0.0526316
239,45,0.0666667,0,0.0238095
242,95,1,17,0.273684
244,91,1,14,0.285714
245,50,0,0,1
246,53,0.0754717,0,0.02
248,36,0.0555556,0,0.0285714
253,69,0.5,0,0.0833333
254,23,0.285714,0,0.285714
260,8,0,0,1
263,57,0.333333,0,0.333333
270,135,0.0222222,0,0.020202
272,27,0.9,1,0.571429
273,48,0.0208333,0,0.0208333
276,15,0,0,1
280,9,1,4,1
283,30,0.266667,0,0.0588235
284,6,0,0,1
285,27,0,0,1
291,42,0.0714286,0,0.025641
292,9,0.833333,0,0.75
293,79,0.101266,0,0.0138889
297,67,0.0597015,0,0.015873
301,53,0.0943396,0,0.0204082
303,45,0.0465116,0,0.025641
304,67,1,7,0.909091
305,36,0.0294118,0,0.0294118
307,8,0,0,1
308,19,0,0,1
311,9,0.444444,0,0.166667
318,36,0,0,1
320,40,0.175,0,0.0333333
321,48,0,0,1
328,56,0.857143,0,0.5625
331,57,0.192982,0,0.0217391
334,57,0.0701754,0,0.0188679
335,66,0.0757576,0,0.016129
340,71,0.169014,0,0.0175439
343,7,1,2,1
344,9,1,4,1
345,318,1,30,0.245421
346,48,0.104167,0,0.025
349,51,0.117647,0,0.0227273
350,37,0,0,1
354,7,0.166667,0,0.166667
355,26,0,0,1
363,30,0,0,1
370,31,0.0689655,0,0.0357143
377,69,0.0869565,0,0.015625
382,41,0,0,1
385,11,0.166667,0,0.166667
386,155,0.00645161,0,0.00645161
387,8,0,0,1
388,19,0,0,1
390,62,0.0967742,0,0.0175439
397,97,0.123711,0,0.0232558
402,33,0,0,1
404,42,0.545455,0,0.5
411,42,0.5,0,0.444444
414,29,0.0769231,0,0.0454545
419,53,0.461538,0,0.375
425,99,0.20202,0,0.0394737
427,16,0,0,1
429,20,0.0588235,0,0.0588235
437,24,0,0,1
439,11,0.636364,0,0.428571
443,37,0.333333,0,0.333333
446,69,0.833333,0,0.222222
447,37,0,0,1
450,69,0.101449,0,0.016129
452,35,0.222222,0,0.115385
460,33,0.5,0,0.151515
466,23,0,0,1
469,38,0.0540541,0,0.0277778
472,21,0,0,1
476,25,0,0,1
481,33,0.030303,0,0.030303
483,31,0,0,1
485,14,1,9,1
488,52,0.0384615,0,0.0196078
489,91,0.823529,0,0.5
497,48,0.0625,0,0.0217391
498,10,0.4,0,0.142857
502,48,0,0,1
503,52,0,0,1
508,46,0.0666667,0,0.025
512,61,0.0819672,0,0.0196078
513,53,0,0,1
514,32,0.0645161,0,0.0333333
523,60,1,8,0.25
526,69,0.0588235,0,0.0447761
529,49,0.416667,0,0.166667
531,23,0,0,1
532,27,0,0,1
534,9,0.333333,0,0.333333
536,50,0,0,1
540,33,0,0,1
545,54,0,0,1
547,101,0.0111111,0,0.0111111
549,32,0.03125,0,0.03125
554,39,0,0,1
557,11,1,1,0.777778
560,85,0.0705882,0,0.0246914
564,54,0.0754717,0,0.0204082
565,27,0.333333,0,0.1875
567,54,0.12963,0,0.0212766
572,80,0.705882,0,0.1625
579,30,0,0,1
583,64,0.015625,0,0.015625
584,43,0.285714,0,0.102564
589,52,0.0576923,0,0.02
595,11,0.222222,0,0.142857
596,24,0.916667,3,0.565217
597,207,0.714286,0,0.0294118
603,75,0.04,0,0.0136986
605,22,0.0555556,0,0.0555556
606,41,0.166667,0,0.0526316
615,49,0.714286,0,0.6
616,6,0,0,1
618,6,0,0,1
621,6,0,0,1
623,188,0.409574,0,0.0166667
624,216,0.0186047,0,0.00952381
627,36,0,0,1
629,143,1,138,1
630,46,0.0222222,0,0.0222222
634,28,0,0,1
637,165,1,160,1
640,76,0.0131579,0,0.0131579
642,8,0.125,0,0.125
645,45,1,40,1
646,102,0.245098,0,0.0131579
647,9,1,4,1
648,87,1,82,1
650,444,1,439,1
652,57,0.444444,0,0.285714
654,38,0.0263158,0,0.0263158
658,40,0,0,1
661,13,1,8,1
668,32,1,27,1
669,38,0,0,1
670,37,1,32,1
675,6,0.666667,0,0.666667
676,7,1,2,1
679,10,1,5,1
683,8,1,3,1
716,7,1,2,1
717,10,0.9,1,0.833333
718,22,0,0,1
719,36,0.944444,17,0.666667
720,18,0,0,1
726,6,0.833333,0,0.833333
727,24,1,19,1
728,39,0.128205,0,0.0833333
729,9,0.777778,0,0.666667
733,38,0.0263158,0,0.0263158
734,43,1,38,1
736,10,0.3,0,0.166667
738,16,0,0,1
743,30,0,0,1
745,61,1,3,0.75
752,12,0.5,0,0.142857
757,7,0.714286,0,0.714286
758,56,0.0185185,0,0.0185185
762,6,1,1,1
767,65,0.888889,0,0.625
774,15,0.933333,6,0.833333
775,7,1,2,1
790,11,1,6,1
792,87,0.091954,0,0.0125
794,35,0,0,1
803,8,0.875,0,0.833333
804,10,1,5,1
808,18,0,0,1
811,8,1,3,1
812,17,1,12,1
813,26,1,21,1
814,336,1,331,1
817,22,0,0,1
820,13,0,0,1
822,20,0,0,1
824,13,1,7,0.923077
826,113,0.0530973,0,0.00925926
830,6,0.833333,0,0.833333
831,132,0,0,1
833,8,1,3,1
840,96,1,90,0.944444
842,67,0.343284,0,0.0227273
846,7,0.571429,0,0.5
849,14,0.857143,0,0.666667
856,38,1,33,1
858,23,0.956522,14,0.833333
859,88,0,0,1
860,29,0,0,1
863,48,0.354167,0,0.0333333
867,6,0.5,0,0.5
868,9,1,4,1
870,9,1,4,1
873,46,0.0434783,0,0.0222222
876,20,0.571429,0,0.5
879,92,0.5,0,0.1875
881,27,1,21,0.933333
883,43,0.5,0,0.444444
886,180,0.8,0,0.163522
890,38,0.714286,0,0.157895
891,47,0.714286,0,0.6
896,34,0,0,1
898,52,0.333333,0,0.333333
899,32,0.03125,0,0.03125
902,105,0.00961538,0,0.00961538
E:\updatebackground\objectoutput2022-4-29-12-30-0.csv,,,,
4,8,0.25,0,0.166667
9,97,0.0927835,0,0.011236
10,40,0,0,1
14,44,0.142857,0,0.1
17,41,0,0,1
18,10,0,0,1
21,8,0.75,0,0.666667
23,43,0.0238095,0,0.0238095
30,7,0,0,1
34,19,0,0,1
44,13,0,0,1
51,19,0,0,1
53,163,0.0185185,0,0.0125786
55,57,0.266667,0,0.0943396
58,51,0.333333,0,0.307692
61,62,0.454545,0,0.333333
65,21,1,11,0.85
66,46,0,0,1
70,31,0,0,1
71,48,0.145833,0,0.027027
80,16,0,0,1
104,27,0,0,1
106,47,0.0851064,0,0.0232558
108,38,0,0,1
109,57,0.192982,0,0.0212766
118,68,0.0441176,0,0.0169492
129,26,0,0,1
135,50,0.142857,0,0.142857
140,43,0.139535,0,0.03125
145,11,0,0,1
147,44,1,11,0.44186
148,56,1,19,0.833333
158,39,0,0,1
161,43,0,0,1
165,46,0,0,1
166,51,0,0,1
167,43,0.047619,0,0.047619
177,39,0.333333,0,0.0769231
181,38,0.0789474,0,0.0285714
185,41,0.0243902,0,0.0243902
189,42,0,0,1
190,105,0.171429,0,0.0224719
191,49,0,0,1
192,18,0.888889,0,0.666667
193,35,0.121212,0,0.0344828
198,44,0.888889,0,0.423077
201,53,0.857143,0,0.636364
203,36,0,0,1
206,9,0.444444,0,0.444444
207,55,0,0,1
208,10,0,0,1
210,35,0,0,1
219,80,0.05,0,0.012987
224,43,0,0,1
229,63,0.031746,0,0.0163934
231,36,0,0,1
235,8,0.75,0,0.666667
236,8,0,0,1
237,51,0,0,1
242,7,0,0,1
243,36,0,0,1
246,45,0,0,1
247,7,0,0,1
251,40,0.075,0,0.027027
253,6,0,0,1
255,41,0,0,1
264,7,0.714286,0,0.666667
265,51,0,0,1
268,45,0,0,1
269,47,0,0,1
272,56,0,0,1
274,56,0.0535714,0,0.0185185
275,26,0,0,1
280,6,0,0,1
283,26,0,0,1
285,12,0,0,1
286,29,0,0,1
288,34,0,0,1
293,46,0,0,1
294,30,0,0,1
299,8,0,0,1
304,31,0,0,1
313,23,0,0,1
314,9,0,0,1
319,67,1,5,0.272727
343,37,0,0,1
344,41,0,0,1
345,32,0,0,1
350,21,0,0,1
353,7,0,0,1
357,32,0,0,1
361,42,0,0,1
365,10,0.2,0,0.142857
366,40,0,0,1
371,64,0.125,0,0.0181818
373,15,0.4,0,0.1
377,36,0,0,1
378,7,0.714286,0,0.666667
384,14,0.714286,0,0.571429
385,37,0,0,1
386,15,0,0,1
388,10,0.4,0,0.166667
397,9,0,0,1
407,32,0,0,1
408,212,0.0943396,0,0.00518135
413,12,0.416667,0,0.142857
414,34,0.333333,0,0.137931
416,31,0,0,1
418,19,0.894737,0,0.666667
422,56,0.0178571,0,0.0178571
429,30,0,0,1
433,7,0,0,1
434,46,0,0,1
443,65,0,0,1
451,40,0,0,1
453,30,0,0,1
462,47,0,0,1
467,55,0.0185185,0,0.0185185
468,38,0,0,1
472,32,0,0,1
474,8,0,0,1
478,43,0,0,1
483,41,0,0,1
488,10,0.571429,0,0.571429
491,88,0.0454545,0,0.0117647
501,13,0,0,1
503,22,0,0,1
506,74,0.0945946,0,0.0147059
510,7,0.714286,0,0.666667
517,39,0,0,1
518,19,0,0,1
519,13,0,0,1
521,10,0,0,1
522,10,0,0,1
524,9,0,0,1
526,60,0.1,0,0.0181818
532,35,0,0,1
536,129,0,0,1
538,13,0.615385,0,0.5
541,16,0.222222,0,0.222222
545,97,0.0104167,0,0.0104167
547,31,0,0,1
552,29,0,0,1
556,33,0,0,1
558,13,0,0,1
559,69,0.0149254,0,0.0149254
565,24,0,0,1
566,8,0,0,1
567,15,0,0,1
570,178,0.224719,0,0.00769231
571,38,0,0,1
578,41,0,0,1
580,7,0,0,1
581,24,0,0,1
592,26,0,0,1
593,31,0,0,1
594,36,0,0,1
598,39,0,0,1
603,41,0,0,1
607,29,0,0,1
614,25,0,0,1
616,28,0,0,1
618,37,0,0,1
622,40,0,0,1
625,29,0.0344828,0,0.0344828
632,36,0,0,1
634,44,1,16,0.536585
636,60,1,16,0.642857
641,8,0.875,0,0.833333
645,40,0,0,1
647,42,0,0,1
650,26,0,0,1
658,40,0,0,1
662,16,0,0,1
666,28,0,0,1
672,43,0,0,1
674,34,0,0,1
676,6,0.666667,0,0.666667
677,25,0,0,1
680,11,0,0,1
682,39,0,0,1
686,53,0,0,1
690,53,0.0566038,0,0.02
696,42,0,0,1
697,31,0,0,1
703,56,0,0,1
704,38,0,0,1
705,9,0,0,1
709,7,1,2,1
712,62,0.944444,11,0.823529
714,6,0.833333,0,0.833333
715,27,0.962963,18,0.833333
728,49,0,0,1
733,48,0,0,1
734,36,0.0833333,0,0.0294118
737,7,0,0,1
739,16,0.6875,0,0.166667
741,47,0,0,1
742,148,0.05,0,0.05
745,75,0,0,1
751,31,0,0,1
758,57,0.0526316,0,0.0181818
763,23,0,0,1
766,58,0.0689655,0,0.0181818
768,24,0,0,1
771,59,0.0508475,0,0.0175439
773,8,0,0,1
775,19,0,0,1
781,18,0,0,1
782,65,0.0769231,0,0.0163934
787,15,0,0,1
789,12,0,0,1
794,153,0,0,1
796,44,0.0227273,0,0.0227273
799,18,0.571429,0,0.5
E:\updatebackground\objectoutput2022-4-29-13-0-0.csv,,,,
0,10,0,0,1
1,22,0.05,0,0.05
3,81,0.197531,0,0.0153846
10,49,0.6,0,0.5
13,49,0.0833333,0,0.03125
15,17,1,12,1
17,11,0.777778,0,0.666667
19,83,0.120482,0,0.0135135
20,13,0,0,1
21,40,0.2,0,0.03125
25,40,0,0,1
28,46,0.108696,0,0.03125
31,20,0.45,0,0.1
32,69,0.333333,0,0.0645161
38,24,0,0,1
41,36,0,0,1
44,12,0.363636,0,0.3
48,23,0,0,1
53,48,0,0,1
54,29,0,0,1
55,34,0.205882,0,0.0384615
69,32,0,0,1
73,32,0.03125,0,0.03125
76,71,0,0,1
77,8,0.625,0,0.5
79,51,0.16,0,0.025641
83,39,0.0263158,0,0.0263158
84,59,0.833333,0,0.6
89,42,0,0,1
94,49,0.571429,0,0.145833
97,55,0.0545455,0,0.0204082
101,39,0.153846,0,0.0322581
107,50,0.2,0,0.0277778
108,47,0.170213,0,0.025641
110,51,0.02,0,0.02
113,52,0.0192308,0,0.0192308
117,88,0.75,0,0.0963855
124,37,0.243243,0,0.0833333
129,32,0.571429,0,0.545455
132,29,0.333333,0,0.333333
140,32,0,0,1
141,11,0,0,1
143,20,0,0,1
145,42,0.0238095,0,0.0238095
150,29,0,0,1
153,54,0.571429,0,0.454545
155,47,0.0217391,0,0.0217391
158,36,0.030303,0,0.030303
160,70,0.1,0,0.015873
164,42,0,0,1
165,26,0,0,1
167,8,0.5,0,0.5
171,33,0,0,1
172,46,0.0434783,0,0.0232558
177,43,0.139535,0,0.03125
184,70,1,41,0.938776
185,56,0.142857,0,0.0208333
187,35,1,27,0.903226
194,9,0,0,1
196,49,0,0,1
197,52,0.0769231,0,0.0204082
198,57,0.0877193,0,0.0188679
199,187,0.0962567,0,0.00598802
203,27,0,0,1
204,13,0.153846,0,0.1
206,22,0.772727,0,0.333333
215,17,0,0,1
221,49,0,0,1
224,30,0,0,1
226,8,0.125,0,0.125
228,29,0,0,1
229,49,0,0,1
232,7,0.857143,0,0.833333
233,71,0,0,1
239,21,0.0952381,0,0.0526316
240,14,0,0,1
242,40,0.05,0,0.025641
255,6,0,0,1
256,22,0,0,1
268,26,0,0,1
269,6,0,0,1
270,11,0.3,0,0.125
274,34,0.0294118,0,0.0294118
277,76,0.7,0,0.162162
279,73,0.0547945,0,0.0147059
281,35,0,0,1
285,31,0.5,0,0.5
288,56,0.714286,0,0.115385
293,6,0.666667,0,0.666667
296,6,0.5,0,0.5
298,58,0.0344828,0,0.0175439
300,50,0.06,0,0.0212766
308,72,0.0416667,0,0.0142857
309,22,0,0,1
313,143,1,36,0.297872
319,32,0.193548,0,0.0416667
326,30,0,0,1
330,62,0.0645161,0,0.0169492
331,50,0,0,1
336,122,0.333333,0,0.0408163
339,126,0.5,0,0.5
340,9,0.444444,0,0.375
342,31,0.0322581,0,0.0322581
349,51,0.0196078,0,0.0196078
353,32,0.0967742,0,0.0357143
356,54,0.037037,0,0.0196078
359,25,0,0,1
366,39,0.0512821,0,0.0263158
368,39,0.025641,0,0.025641
374,43,0.0465116,0,0.0238095
377,56,0.0178571,0,0.0178571
381,32,0,0,1
384,37,0.333333,0,0.333333
385,45,0.0681818,0,0.0285714
390,26,0,0,1
392,46,0.0227273,0,0.0227273
394,56,0.0357143,0,0.0181818
395,36,0.571429,0,0.166667
401,33,0,0,1
405,44,0,0,1
407,8,0.125,0,0.125
408,20,0,0,1
409,27,0,0,1
411,20,0,0,1
418,45,0.333333,0,0.0952381
421,54,0.0740741,0,0.02
426,44,0.0909091,0,0.025641
428,98,1,15,0.727273
431,35,0.333333,0,0.114286
436,45,0,0,1
437,38,0.105263,0,0.0294118
442,46,0.0434783,0,0.0222222
448,10,0,0,1
449,73,0.0684932,0,0.0144928
450,110,0.118182,0,0.0104167
454,26,0,0,1
458,8,0.25,0,0.142857
459,8,0.5,0,0.333333
466,54,0.0377358,0,0.0192308
468,34,0,0,1
470,52,0.0384615,0,0.02
472,38,0.0789474,0,0.0285714
474,26,1,8,0.928571
475,39,0,0,1
478,70,0.0571429,0,0.0149254
482,56,0.0181818,0,0.0181818
484,31,0.0645161,0,0.0344828
490,56,0.0357143,0,0.0185185
491,28,0.333333,0,0.333333
E:\updatebackground\objectoutput2022-4-29-13-30-0.csv,,,,
0,10,1,5,1
5,95,0.115789,0,0.0123457
19,54,0.12963,0,0.0212766
25,40,0.333333,0,0.105263
26,28,0,0,1
29,238,0,0,1
31,6,0.833333,0,0.833333
32,90,0.0333333,0,0.0333333
36,9,0,0,1
37,22,0,0,1
40,15,0.733333,0,0.333333
42,17,0.714286,0,0.545455
44,73,0,0,1
45,6,0.666667,0,0.666667
46,44,0,0,1
47,46,0.0952381,0,0.0285714
49,33,0.0645161,0,0.037037
54,22,0,0,1
55,6,0,0,1
56,148,0,0,1
59,9,0.555556,0,0.333333
60,11,0.272727,0,0.111111
61,6,0,0,1
63,21,0.428571,0,0.166667
66,74,0.8,0,0.477273
68,20,0.8,0,0.333333
67,58,0.413793,0,0.0285714
72,13,0.846154,0,0.666667
73,10,1,5,1
78,23,0.956522,14,0.833333
79,13,1,8,1
82,8,1,3,1
83,25,1,20,1
85,9,1,4,1
89,7,0.857143,0,0.833333
90,8,1,3,1
92,14,0.928571,5,0.833333
97,30,0,0,1
98,7,0.571429,0,0.5
100,15,0.2,0,0.0833333
103,12,0.583333,0,0.333333
104,55,0.290909,0,0.0384615
106,29,0.931034,10,0.666667
107,12,0.833333,0,0.666667
109,15,1,9,0.916667
112,8,1,3,1
116,249,0.0281124,0,0.00416667
118,109,1,40,0.955556
120,51,0.666667,0,0.159091
122,13,0.384615,0,0.125
126,7,0.5,0,0.5
129,28,0,0,1
131,69,0.0724638,0,0.016129
138,39,0.0285714,0,0.0285714
139,58,0.428571,0,0.25
140,45,0,0,1
141,50,0.08,0,0.0222222
144,125,1,25,0.32
146,49,0.555556,0,0.5
151,46,0.5,0,0.116279
154,46,0,0,1
158,57,1,3,0.769231
160,15,0,0,1
161,39,1,12,0.894737
162,25,0,0,1
166,16,0,0,1
168,7,0,0,1
171,37,0,0,1
177,7,0.285714,0,0.166667
188,22,0.272727,0,0.0588235
199,45,0,0,1
203,22,0,0,1
205,93,0.107527,0,0.0123457
216,8,0.75,0,0.666667
217,54,0.0740741,0,0.0204082
219,66,1,5,0.206897
221,17,0,0,1
226,10,0,0,1
228,37,0.027027,0,0.027027
236,9,0.888889,0,0.833333
237,6,0.833333,0,0.833333
239,8,0.75,0,0.666667
241,41,0,0,1
243,9,0.888889,0,0.833333
244,59,0.101695,0,0.0196078
245,45,0.0222222,0,0.0222222
247,138,0.115942,0,0.00909091
249,43,0,0,1
254,23,0.73913,0,0.142857
261,6,1,1,1
265,61,0.0327869,0,0.0166667
268,10,0,0,1
269,28,0,0,1
270,64,0.0625,0,0.0172414
271,67,0.0447761,0,0.015625
274,65,0.0307692,0,0.015625
275,6,0.833333,0,0.833333
277,41,0,0,1
286,6,0.833333,0,0.833333
287,50,0,0,1
289,8,0.75,0,0.666667
290,54,0,0,1
291,129,0.0390625,0,0.0162602
295,35,0.628571,0,0.222222
300,9,0,0,1
302,28,0,0,1
305,52,0.134615,0,0.0217391
307,9,0.555556,0,0.333333
310,40,0,0,1
312,51,0.0392157,0,0.02
313,162,0.0185185,0,0.00632911
315,7,0,0,1
316,28,0,0,1
320,7,0.166667,0,0.166667
328,34,0,0,1
335,37,0,0,1
337,10,0.222222,0,0.125
342,12,0.25,0,0.111111
349,96,0.0520833,0,0.0108696
352,47,0,0,1
355,30,0,0,1
356,53,0.0754717,0,0.0217391
357,36,0,0,1
364,125,0.096,0,0.0176991
365,50,0.04,0,0.0208333
374,51,0.0392157,0,0.02
378,15,0.363636,0,0.3
379,25,0.777778,0,0.409091
380,10,0,0,1
381,132,0.00757576,0,0.00757576
383,81,0.111111,0,0.027027
385,43,0,0,1
386,13,0,0,1
387,42,0,0,1
393,67,0.0447761,0,0.015625
396,42,0,0,1
404,31,0,0,1
410,48,0.0208333,0,0.0208333
415,27,0,0,1
416,35,0,0,1
425,17,0,0,1
429,45,0.0666667,0,0.0232558
435,167,0.167665,0,0.00724638
436,60,0.0166667,0,0.0166667
439,120,0,0,1
441,68,0.794118,0,0.1
443,7,0,0,1
444,45,0.911111,6,0.428571
450,31,0,0,1
453,33,0,0,1
455,17,0.352941,0,0.1
456,59,0.0847458,0,0.0196078
459,6,1,1,1
460,9,0.444444,0,0.166667
461,43,0,0,1
465,25,0,0,1
467,8,0.25,0,0.142857
468,43,0,0,1
469,14,0.0714286,0,0.0714286
470,7,0,0,1
473,17,0,0,1
477,7,0,0,1
478,28,0,0,1
480,10,1,5,1
481,12,1,7,1
483,118,0.35,0,0.0689655
487,10,1,5,1
488,10,1,5,1
490,14,0.857143,0,0.75
492,10,0.9,1,0.833333
494,45,0.7,0,0.454545
497,10,0.5,0,0.166667
498,10,1,5,1
506,42,0,0,1
508,34,0,0,1
509,45,0,0,1
512,39,0,0,1
519,129,0.909091,2,0.55
526,27,0,0,1
529,7,0,0,1
531,70,0.0428571,0,0.0147059
532,52,0.0192308,0,0.0192308
536,13,0,0,1
537,26,0,0,1
542,73,0.0273973,0,0.0138889
548,58,0,0,1
554,41,0,0,1
557,13,0.230769,0,0.0909091
559,181,0.0165746,0,0.00561798
570,9,1,4,1
575,37,0,0,1
578,49,0,0,1
579,7,1,2,1
580,44,0,0,1
589,39,0,0,1
590,33,0,0,1
597,45,0,0,1
598,44,0,0,1
605,37,0,0,1
612,11,0,0,1
613,7,0,0,1
615,52,0.173077,0,0.0227273
617,41,0,0,1
620,45,0,0,1
624,23,0,0,1
626,7,0.428571,0,0.333333
636,66,0.0454545,0,0.015625
638,33,0,0,1
642,126,0.103175,0,0.00892857
645,31,0,0,1
646,52,0,0,1
650,9,0.777778,0,0.666667
655,29,0,0,1
E:\updatebackground\objectoutput2022-4-29-14-0-0.csv,,,,
0,119,0,0,1
1,60,0.333333,0,0.0545455
5,43,0.555556,0,0.5
7,40,0.2,0,0.0714286
12,6,0,0,1
14,72,0.0138889,0,0.0138889
17,28,0,0,1
23,83,1,15,0.909091
28,23,0,0,1
31,6,1,1,1
32,34,0,0,1
34,6,1,1,1
39,42,0,0,1
41,181,0.714286,0,0.666667
43,90,0,0,1
47,26,0.0769231,0,0.04
49,92,0.326087,0,0.015873
53,9,0.25,0,0.142857
54,6,1,1,1
55,7,0.428571,0,0.333333
56,267,0.456929,0,0.0454545
58,6,0.833333,0,0.833333
62,12,1,7,1
69,45,0,0,1
